x,y,label
1.648343925976603,0.9295131070724094,blue
-0.8506946808365616,-0.5459886073244526,blue
1.1112178075174968,-0.034806144712121734,blue
-0.578843005405135,-0.3017600915616909,blue
0.19743653129162064,0.18709321409085033,red
-1.2729599907597131,0.9152971646169537,red
1.4878296862801537,0.08948551245816483,blue
-1.2231184487938287,-0.1482410598624171,red
-0.8629991202930034,-0.6584827620271614,blue
0.4895202567039578,-0.2843996518045391,red
-1.870992950981627,-0.5235349318720954,red
1.5957503514853237,0.7953878027148458,blue
1.9713101084754712,-0.5726464654048762,blue
-0.31200891193664315,0.3471135670683083,blue
-1.5346056307356526,0.7355415148610691,red
0.26854018898316223,-0.4135133281357901,red
1.610539802198908,0.8363339623878479,blue
-1.7536837718968443,-0.9041792152733998,red
-0.2551032798567179,-0.20660968803669078,blue
1.7761849568489185,-0.5357376078383751,blue
0.8727391965388414,0.6030097681442574,red
-1.1818557358094512,0.9310869051917945,red
-1.2724516498138674,0.9747169091541166,red
-1.7629453508351438,0.17502910335718513,red
-1.4532497580594796,-0.6330369279096255,red
1.7443898964937112,-0.48497271312171697,blue
-1.1427671984698873,0.5792022513149975,red
-1.6674598725112424,-0.1369365641447018,red
0.6443684827714113,0.5694346614477019,red
-1.379687076051595,0.8282712795436837,red
-1.9026528773155529,0.5276917628264004,red
-1.714586056627875,0.3941529610092047,red
-1.7071603145308987,-0.28434292208198064,red
0.7686854722050631,-0.8306470024154748,red
0.6398002253460695,0.020473742985035237,red
0.844903002723405,0.06834385914143493,red
0.8396623262243108,0.42879462548598046,red
1.4446243267998677,-0.9968570602106139,blue
0.5475640717802501,-0.4606628818746832,red
1.4329688448247389,-0.9565626389499067,blue
-0.2787824840641715,0.7279010812419056,blue
-0.8896183712995329,-0.5126171882277437,blue
1.8567051504899115,0.7165467177776503,blue
-1.7809311401781946,0.2670326741816238,red
-1.106060069355292,0.4345592809789336,red
1.4728048598181624,-0.8812689248270025,blue
-1.8038227185219613,-0.8632785033537003,red
-1.970246881007935,0.30545110740938286,red
1.6755865946586672,-0.5604234820460059,blue
1.4572068024490008,0.30488050483228424,blue
-1.1287655084764472,0.052916212619864345,red
1.1387471386942094,0.9598719937635918,blue
1.1801603428174539,-0.889778717398245,blue
0.7028093797364785,0.5976855136414241,red
-1.884788704076163,-0.7630436175265836,red
-1.5298761592335643,0.7834296508194973,red
-1.285429098425836,0.476874032245298,red
1.2847398056235506,0.2978852148368356,blue
0.8811561794989191,0.5126350249070859,red
0.3466455848995311,0.09700135995476566,red
0.15985647187946128,0.15541012405518506,red
0.3661194580748073,-0.19715616000056158,red
1.9332087215183624,0.11719711865196669,blue
0.8799829557886678,-0.07114871858195126,red
-0.45425828652998446,0.3160946699663969,blue
-1.3808371462324391,-0.20870282914021554,red
0.7407269483290979,-0.41123499727698043,red
-0.14160384005359195,-0.4088918281989804,blue
-0.6513437886039082,0.6772331115313457,blue
-1.1366565003548286,-0.856592654043429,red
-1.1542876220619105,-0.7287262665223295,red
0.6159945890907528,-0.01767662810941073,red
0.7987385315595867,-0.4599000178905177,red
1.5123150176386115,-0.7460238298727249,blue
0.2312391537234233,-0.7203803585519843,red
-0.6810302698689261,-0.8191939526980709,blue
1.803499956197724,-0.3492775221996256,blue
1.7115634261156485,0.6690464441148865,blue
1.4411482206143287,-0.3591144783605056,blue
1.70726679141861,-0.9165840734754747,blue
-1.7269280759768342,-0.7636770268293498,red
-0.34703591746128515,-0.16777004902865222,blue
-1.4968404439093907,0.4813243255330035,red
1.7396412788407045,0.4468212455651479,blue
-1.136023167707258,0.9422892165967776,red
-0.47095299084780695,-0.8755240080492659,blue
-0.14653128945871252,0.4439942681265192,blue
-1.2879686119361016,-0.2731187889151552,red
-0.16460412995151197,0.9010480839252439,blue
1.6771849045666989,-0.8623525263882847,blue
-1.5987579726670784,0.9676170770500314,red
1.1005869599500504,0.9549433745976943,blue
-0.8714401101895102,-0.9942876378065169,blue
0.1930767286145736,0.9118752267867845,red
-1.2873991043660737,-0.3596916320333998,red
-1.6372090845285463,-0.028725183643732777,red
0.2865193538516331,-0.7681446808042329,red
1.9835744527724395,-0.9994183637778757,blue
1.2396604858705929,-0.4184740521292236,blue
1.9321752641084062,0.7778214078957784,blue
0.6873720131766032,0.2297074042315268,red
-1.3919906385878464,0.39716796792664555,red
0.3248668381546018,0.1428281545766037,red
-1.1669578117528703,0.3977986351588012,red
-0.8683137996779351,-0.3991438474743554,blue
-0.35680912331173387,0.8194417998254495,blue
-1.3501277490561678,-0.5035376435854715,red
1.369526851428248,-0.5682291254106564,blue
1.855364971204668,0.5126734449249584,blue
-0.33621613686831475,-0.1687335911820802,blue
-0.7068308018408889,0.06086518692955334,blue
-0.658409923952521,-0.649069179079816,blue
0.5906507749568357,0.07281118740374004,red
-1.3875424043953872,-0.43535723089059464,red
-1.1160443374380442,-0.4805334195456312,red
-1.5883421238991522,-0.3184683210318462,red
1.2166608883237169,0.8920448334196429,blue
0.20325013019917648,-0.5656462673466265,red
-1.788599891574421,0.018969955305435438,red
-0.12372653700200953,-0.5294874612605887,blue
-0.8284008338773798,0.4587947886901955,blue
-1.4858250858379694,-0.420436397834949,red
-1.3872716635064095,-0.8479806382006181,red
-1.2848128161972552,0.7926527746182195,red
-0.5373017235104918,-0.6512752707713161,blue
1.3570976771428258,-0.6253429825168062,blue
0.8877345889459192,-0.3633322703411834,red
-1.2674098437188595,-0.4696217886791898,red
1.806195468771437,0.9535155724719728,blue
-1.5987127563408996,0.9370856240928076,red
0.4701859015410066,0.8408514991467437,red
0.21580192803285891,-0.34413871021489717,red
-1.2163697859375624,-0.9128970223339059,red
-1.4901897640082389,-0.6978975528536979,red
-1.575377583665591,-0.5520987880883983,red
-0.6391568482177044,-0.5298651436502948,blue
1.4001810051493626,0.6561962690678269,blue
-0.2388633105717477,0.6983552797288664,blue
-0.6369701669083563,-0.27438329393041805,blue
1.570216326192627,0.031514697586281226,blue
-0.6510462674434412,0.29909364446724007,blue
-1.557205886564618,-0.11275765903457846,red
1.7006517634026395,0.8381370508561798,blue
0.3234569075334437,-0.9546958542695825,red
1.5380215814830218,-0.5015159466994872,blue
0.6198067057580197,-0.5240315360455001,red
0.45039316817030484,0.4985093724574894,red
-1.78397044972162,-0.13796158820474513,red
0.5768901195035014,0.13209470922616728,red
1.6788846572150442,-0.6665004677873163,blue
0.6377773138578293,0.4659974438371346,red
-1.102992887160462,0.5076452556429234,red
-1.8355069803579824,-0.5833415450215811,red
1.578751586332137,-0.08064058052652001,blue
0.5648107041074848,0.09577040813907267,red
0.1991742363865221,0.19097796883828622,red
-0.4173747173832343,-0.7303681696666511,blue
-0.29454597247090675,-0.17851615307015756,blue
0.6153663792446524,-0.8226219620888024,red
1.994514149191036,0.7219625710921398,blue
-0.18557615601118638,-0.945013420604969,blue
-1.9490560006375102,-0.9977873600157883,red
0.3323846710113112,-0.5591943729711888,red
-1.5472056118507909,-0.2955618458660696,red
0.3721015185950982,0.19764615422958953,red
-0.5840305026154202,0.8345152466028309,blue
0.39889624818330205,0.11410978238322933,red
-0.7576910177616347,-0.09117625624324455,blue
-1.3306128276705453,-0.6729642738835548,red
0.2459147082237516,0.2841672961907986,red
0.6028693081065231,0.5431876816864143,red
-0.743434644940054,0.9611502510373573,blue
1.1011186867081717,-0.40769067925789315,blue
-0.3730532167064933,-0.7132513901249615,blue
1.5785243362894312,-0.3698331541598763,blue
1.7700429391852,0.35248186740603527,blue
-0.42305729663264247,0.886181480948959,blue
-1.9790838899405263,0.8568826668799665,red
-1.2764853029452627,0.8595283894487458,red
0.8925643819340143,0.6324213633561804,red
0.45232277705799406,-0.11434748974237596,red
-0.20836682151015662,-0.19068849531025367,blue
-1.2663177522720401,0.42807756425495214,red
-1.5012880927354297,-0.02117713899338569,red
-1.3023182309799402,-0.9118632867486633,red
0.20858682723747535,0.014175755732544815,red
-0.5625861136758785,0.7398131050743657,blue
-1.7676981295043106,-0.27450998755312583,red
1.476595624211137,0.38600985598939785,blue
-1.6265302456985613,-0.8976238155950513,red
-1.4868033281615802,-0.16729343326204504,red
-0.5246686347482545,-0.6942988893471296,blue
1.5023501569929874,0.39733465080345143,blue
0.8323020437035393,0.7486550790149753,red
0.2843213399831468,-0.004645113183964433,red
0.38989169775781374,-0.7882046784863395,red
1.6271070411385224,0.7666836292339827,blue
-1.7417283660428255,-0.7828916242877593,red
0.4334581717813073,0.36947290708589353,red
0.47174614205342813,-0.13399173236376538,red
-1.1548028639739134,0.390202792575864,red
0.3395449801322954,-0.1617177569828343,red
1.3622915577472758,0.2548918745871336,blue
-1.2278084272555572,0.368691850070169,red
1.7465677762663017,0.23344931948017655,blue
1.125040093305984,0.5233961697095759,blue
-1.768974901096989,0.9387581952437298,red
0.12446645085128427,0.17790028016193626,red
0.7366048877479172,0.7002282805990838,red
1.242084769542548,0.27616781739793694,blue
-0.26502795306339033,0.08985854683377048,blue
0.5795599788121719,0.9240325808099532,red
1.3650321128347414,0.062442108947067254,blue
-0.1430449103188982,-0.7953757612457923,blue
-1.6984728765255883,-0.9112979192285868,red
1.9719135635748022,0.40178619166003293,blue
1.2825133974296041,0.2570145385825775,blue
-0.7788303964773329,0.032721066671941745,blue
-0.7453231260452293,0.7372817362532205,blue
1.8369766866963526,0.12392750294257304,blue
-0.6282666313524587,0.6859881412382323,blue
0.8433189983290585,0.5239269773081137,red
-1.195707307450672,0.21547362469447795,red
-0.5223044345873094,0.7502180691021767,blue
-1.7672703402891399,-0.22703940678186663,red
1.5991500434688786,-0.49314732287838825,blue
-1.1357869736718538,0.8589449333006336,red
1.4117980868780444,-0.6960024543343186,blue
0.14162142903552377,-0.6377429678697546,red
-0.6334387714270884,0.21118925233920893,blue
-0.24376259760650631,0.6010332292648339,blue
-1.3125567837814631,-0.4924233114306553,red
-0.8827816200903946,-0.9230618845214458,blue
1.5092581627817143,-0.5489903297254972,blue
-0.5784952532576222,-0.7138467807834084,blue
1.1092257905479337,0.39525514542215756,blue
1.8748688529793518,0.25927975411764037,blue
-1.7889544386956708,0.20677292227286204,red
-0.44999905774312365,-0.23474667184706632,blue
-0.1191923192685076,-0.2308710559786209,blue
-0.4947136166419144,0.47230865036171976,blue
-0.14665682713958406,0.5027155824134737,blue
-0.7504716957117488,-0.7755938257964772,blue
1.321003259169664,0.8340731684893716,blue
0.2784881482902781,0.9499788404075078,red
1.7207175964148314,0.6247026977274908,blue
-0.8889389928118172,-0.1752783511396916,blue
-1.356617255615109,-0.45171572776908664,red
-0.2818341871713863,-0.8187759134472892,blue
1.3189806847795027,-0.08986560257430853,blue
1.283992296645251,-0.9075063116131421,blue
-1.4209766880656143,0.7276535720248669,red
-1.5025687051559182,0.214597171599054,red
1.3237107430431934,0.9215213660668875,blue
-1.486263120108826,0.7023083378272315,red
-0.4136691565634516,-0.3180001646148536,blue
-0.41226024503887926,0.18227205117863154,blue
0.16233134870846833,0.16830675038580067,red
0.8553944792849228,0.22550620065787075,red
-1.1245214068878542,-0.7380399454938091,red
1.5593700310065786,-0.3467944150225162,blue
-1.8747861366368581,-0.19229172495357694,red
0.4245605085292805,-0.38181605604099955,red
0.8805761777527601,0.9073934726870425,red
-0.5712680223875788,-0.29805543043320926,blue
-1.1189415146124162,-0.08314537027601854,red
0.11722621839543157,0.006125491988600018,red
1.9557608313760633,-0.26189428036410023,blue
-1.6132272103624432,-0.5773675082515168,red
1.4744763709469968,0.5762846149213143,blue
-0.17274478822340145,-0.452654739536831,blue
-1.5653100482684041,0.9016676671394166,red
-0.2852162506041971,-0.9961637259798137,blue
0.8559267491440976,-0.19404932069262926,red
-1.409880830024767,0.7367800898725911,red
0.25006050882380837,0.32229217252438436,red
0.6265883159327905,0.9254607313560868,red
-0.30487781221079757,-0.03978279956552511,blue
0.8440927119674644,0.8886192767907097,red
0.631974238132615,0.3647027534908178,red
0.4816144104866513,0.08119020099877017,red
-1.805909363884456,-0.2742371833609998,red
-0.7900267312338669,0.04951454319034232,blue
-0.8869514677738812,0.7930406460730148,blue
